data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
5587867,50,BGD14713,14713,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,Daily Star (Bangladesh),National,"On Mar 14, students of Dhaka University on campus in (Shahbagh-Dhaka) continued their protest demonstration demanding fresh polls of Ducsu. [size=no report]",0,1563366745,BGD
5587869,50,BGD14715,14715,2019-03-14,2019,1,Violence against civilians,Attack,ICS: Islami Chhatra Shibir,Students (Bangladesh),3,Civilians (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),7,37,Southern Asia,Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.8990,91.8720,1,Daily Star (Bangladesh),National,"On Mar 14, a BCL leader was attacked and critically injured by Shibbir men with the use of sharp weapons at Madan Mohan College in Sylhet city.",0,1563366745,BGD
5587870,50,BGD14716,14716,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Sylhet,Sylhet,Sylhet,Sylhet,24.8990,91.8720,1,Daily Star (Bangladesh),National,"On Mar 14, BCL activists took out a protest rally at Madan Mohan College in Sylhet city against the attack on their leader earlier. [size=no report]",0,1563366745,BGD
5609208,586,PAK48156,48156,2019-03-14,2019,1,Protests,Protest with intervention,Protesters (Pakistan),Students (Pakistan),6,Police Forces of Pakistan (2018-),,1,16,Southern Asia,Pakistan,Punjab,Lahore,Lahore,Lahore-Gulberg,31.5134,74.3467,1,Dawn (Pakistan),National,"On March 14, police dispersed and arrested six students, who blocked the Metro Bus track as a protest at Kalma Chowk in Gulberg town (Lahore, Punjab), against their college administration for asking them to sit in a Law Admission Test after already granting them admissions and receiving payments for the admission. [size=no report]",0,1563366790,PAK
5600267,356,IND48061,48061,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Vadavalli,10.8800,77.1539,1,Times of India,National,"On 14 Mar, in Vadavalli in Coimbatore tehsil (Coimbatore, TN), students of the Government Law College staged a protest in front of the campus demanding action against the perpetrators in the Pollachi sexual abuse case. [size=no report]",0,1563366773,IND
5600271,356,IND48065,48065,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Chennai,Chennai,Chennai,13.0878,80.2784,1,The Hindu,National,"On 14 Mar, in Chennai (Chennai, TN), medical students staged a protest at the Government Stanley Medical College and Hospital demanding action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1563366773,IND
5600276,356,IND48070,48070,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Erode,Erode,Erode,11.3428,77.7274,1,The Hindu,National,"On 14 Mar, in Erode city (Erode, TN), students of Chikkaiah Naicker College (CNC) staged a demonstration at Veerappanchatram demanding banning of pornography websites and action against the perpetrators of the Pollachi sexual abuse case. [size=100]",0,1563366773,IND
5600279,356,IND48073,48073,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Women (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Tiruppur,Udumalaipettai,Udumalaipettai,10.5870,77.2444,2,Deccan Chronicle; Times of India,National,"On 14 Mar, near Udumalaipettai (Tiruppur, TN), students of Sri GVG Visalakshi College for Women and Udumalpet Arts College staged protests separately demanding action against the perpetrators of the Pollachi sexual abuse case. Police personnel were deployed at the campuses to stop entry of any students into the college. [size=no report]",0,1563366773,IND
5600280,356,IND48074,48074,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Vellore,Vellore,Vellore,12.9184,79.1325,1,The Hindu,National,"On 14 Mar, in Vellore (Vellore, TN), in the aftermath of the Pollachi sexual abuse case, students of Voorhees College staged a sit-in protest inside their college premises and shouted slogans demanding security for women. [size=300]",0,1563366773,IND
5600286,356,IND48080,48080,2019-03-14,2019,1,Protests,Protest with intervention,Protesters (India),Students (India),6,Police Forces of India (2014-),,1,16,Southern Asia,India,NCT of Delhi,North Delhi,,Delhi-Timarpur,28.7006,77.2207,1,Times of India,National,"On 14 March, students of Delhi University's mathematics department who are on a hunger strike on campus in Timarpur locality (Delhi) were assaulted by the police. They are protesting against the failure of 88% of students in one paper of their exam. [size=no report]",0,1563366773,IND
5600265,356,IND48059,48059,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Odisha,Angul,Banarpal,Banarpal,20.8498,85.2142,1,Orissa TV,Subnational,"On 14 March, parents and villagers of Banarpal block (Angul, Odisha) staged a demonstration and locked up Kumanda Upper Primary School to demonstrate against unruly behaviour of a lady teacher towards students. [size=no report]",0,1563366773,IND
5600297,356,IND48091,48091,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Pathana Tir,33.6591,74.1846,1,Early Times (India),Subnational,"On 14 Mar, local residents staged a shutdown and protest at Pathana Tir village (Poonch, J&K) against the J&K administration and the local MLA over a failure to upgrade the local school to service older students. [size=no report]",0,1563366773,IND
6012982,800,UGA5403,5403,2019-03-14,2019,1,Violence against civilians,Attack,Military Forces of Uganda (1986-) Military Police,,1,Civilians (Uganda),Teachers (Uganda),7,17,Eastern Africa,Uganda,Kampala,Kampala Capital City,Kawempe,Makerere University,0.3333,32.5667,1,URN (Uganda),National,"On March 14th, a lecturer at Makerere University was assaulted by three Military Police on the campus, who knocked him unconcscious with batons. The Military Police had earlier dispersed students who had gathered at the University.",0,1569881463,UGA
5536080,642,ROU361,361,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Romania),Students (Romania); Teachers (Romania),6,,,0,60,Europe,Romania,Iasi,Iasi,,Iasi,47.1667,27.6000,1,Agerpres; Digi24; News.ro; RFE/RL,National-International,"On 14 March, a protest of 100 professors and students [size=100] was held outside the Alexandru Ioan Cuza University in Iasi. The protesters demanded the judiciary's independence to be respected.",0,1561483035,ROM
5082767,642,ROU362,362,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Romania),Students (Romania); Teachers (Romania),6,,,0,60,Europe,Romania,Sibiu,Sibiu,,Sibiu,45.8000,24.1500,1,News.ro,National,"On 14 March, a protest of tens of professors and students [size=tens] was held outside the Lucian Blaga University in Sibiu. The protesters rallied against the governmental decrees limiting the judicial independence.",0,1553853273,ROM
5085467,688,SRB653,653,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (Serbia),,6,,,0,60,Europe,Serbia,Central Serbia,Nisava,,Gabrovac,43.2797,21.9284,1,Juzne Vesti,Subnational,"On March 14, in Gabrovac, Serbia residents protested [size=no report] over the decision of the local government to make the local school part of another school.",0,1553853276,SRB
5600277,356,IND48071,48071,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,1,Times of India; The Hindu,National,"On 14 Mar, in Madurai (Madurai, TN), students of the Madurai Medical College, Madurai Kamaraj University, and law college staged separate protest condemning the Pollachi sexual abuse case and demanding action against the perpetrators. [size=over 200]",0,1563366773,IND
6070409,404,KEN6923,6923,2019-03-14,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Students (Kenya),7,37,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.2830,36.8170,1,Front Line Defenders,Local partner-Other,"14 March. An unidentified armed group shot and killed a University of Nairobi student, who was working on citizen rights in Nairobi.",1,1571164562,KEN
6228247,356,IND48069,48069,2019-03-14,2019,1,Protests,Peaceful protest,Protesters (India),Students (India); Women (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Pollachi,Pollachi,10.6582,77.0085,2,Deccan Herald; The Hindu,National,"On 14 Mar, in Pollachi tehsil (Coimbatore, TN), political parties, college students, and women's organisations staged protests demanding action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1572403606,IND
6065568,524,NEP4971,4971,2019-03-14,2019,1,Riots,Mob violence,Rioters (Nepal),,5,Civilians (Nepal),,7,57,Southern Asia,Nepal,West,Gandaki,Tanahun,Shuklagandaki,28.0495,84.0660,2,COCAP-Nepal Monitor,Local partner-National,"On March 14, an unknown group vandalized a school bus at Talkhet locality around Shuklagandaki area (Tanahu district, Gandaki). The school authorities demanded strong action against the perpetrators. [size=no report]",0,1571164556,NPL
6134559,108,BUR8692,8692,2019-03-14,2019,1,Riots,Violent demonstration,Rioters (Burundi),,5,Military Forces of Burundi (2005-) National Intelligence Agency,,1,15,Eastern Africa,Burundi,Kirundo,Kirundo,Centre-Urbain,Kirundo,-2.5845,30.0959,1,Undisclosed Source,Local partner-Other,14 March 2019. Locals in Kirundo threw rocks at the court in a demonstration against the trial of six female students accused of drawing over a picture of President Nkurunziza in a school book. The SNR was deployed to the court house and the demonstrators dispersed. [size=no report],0,1571260125,BDI
5600386,356,IND48181,48181,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,Hindustan Times; Chandigarh Tribune,Subnational-National,"On 13 March, students at the Rajiv Gandhi Law University in Patiala city (Punjab) demonstrated against the poor quality food that was being served at the hostel. Six students were reportedly later suspended for their participation in the demonstration. [size=over 6]",0,1563366773,IND
5017034,504,MOR1720,1720,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (Morocco),Students (Morocco),6,,,0,60,Northern Africa,Morocco,Oriental,Oujda - Angad,NA (Ouad Ennachef Sidi Maafa),Oujda,34.6759,-1.9175,1,Al Jamaa,National,"On 13 March 2019, students of the Faculty of Arts in Oujda held a protest throughout the College in rejection of Law 51.17 on the abolition of free education. [size=no report]",0,1552932719,MAR
5017177,710,SAF10809,10809,2019-03-13,2019,1,Riots,Violent demonstration,Rioters (South Africa),Students (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Ethekwini,Durban,-29.8579,31.0292,1,Daily Sun (South Africa),National,13 March. Students at the University of KwaZulu Natal broke windows and burned lecture rooms during a demonstration. One student was injured. Police was on the scene to calm the situation. [size=no report].,0,1552932719,ZAF
6232754,710,SAF10812,10812,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,Polokwane,-23.9045,29.4689,1,East African (Kenya); Times (South Africa),National-Regional,"13 March. Students from the University of Limpopo staged a protest, demanding a campus liquor bar. [size=no report].",0,1572403612,ZAF
6272476,275,PSE4908,4908,2019-03-13,2019,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Students (Palestine); Teachers (Palestine),7,78,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Jordan News Agency,Regional,"On March 13 2019, Israeli forces fired tear-gas canisters into an elementary school in Hebron city. The attack left a teacher and dozens of students suffering from tear-gas inhalation. Reports from eye witnesses claim that Israeli jeeps tried to run-over some of the students.",0,1572403725,PSE
5954289,586,PAK48132,48132,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Multan,Multan City,Multan,30.1978,71.4697,1,News International (Pakistan),National,"On March 13, teachers associated with schools linked to Punjab Education Foundation staged a protest outside the Multan press club in Multan city (Multan, Punjab), against the police action on their colleagues in Dera Ghazi Khan and condemned raids on the houses of their colleagues in Lahore. [size=no report]",0,1567539403,PAK
5954319,586,PAK48133,48133,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Muzaffargarh,Muzaffargarh,Muzaffargarh,30.0726,71.1938,1,News International (Pakistan),National,"On March 13, teachers associated with schools linked to Punjab Education Foundation staged a protest in Muzaffargarh city (Muzaffargarh, Punjab), against the police action on their colleagues in Dera Ghazi Khan and condemned raids on the houses of their colleagues in Lahore. [size=no report]",0,1567539403,PAK
5954324,586,PAK48134,48134,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Layyah,Layyah,Layyah,30.9658,70.9381,1,News International (Pakistan),National,"On March 13, teachers associated with schools linked to Punjab Education Foundation staged a protest in Layyah city (Layyah, Punjab), against the police action on their colleagues in Dera Ghazi Khan and condemned raids on the houses of their colleagues in Lahore. [size=no report]",0,1567539403,PAK
5954306,586,PAK48136,48136,2019-03-13,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Dera Ghazi Khan,30.0374,70.6383,1,News International (Pakistan),National,"On March 13, teachers associated with schools linked to Punjab Education Foundation staged a protest in Dera Ghazi Khan city (Dera Ghazi Khan, Punjab), against the police action on their colleagues in Dera Ghazi Khan and condemned raids on the houses of their colleagues in Lahore. [size=no report]",0,1567539403,PAK
